time,mag,cdi,mmi,dmin,place,earthquakeType,alert,sig,tsunami,longitude,latitude,depth,country
2021-12-31,0.78,,,4.4791360000000005,"17km W of Searles Valley, CA",earthquake,,9,0,-117.5888333,35.776,7.54,CA
2021-12-31,1.4,,,3.8275040000000002,"12 km WSW of Salamatof, Alaska",earthquake,,30,0,-151.5434,60.5812,72.5,Alaska
2021-12-31,1.7,,,3.8275040000000002,"129 km NW of Yakutat, Alaska",earthquake,,44,0,-141.187,60.4506,10.3,Alaska
2021-12-31,1.13,,,6.503923708672,"7 km WSW of Carmen, Oklahoma",earthquake,,20,0,-98.54233333,36.56083333,7.37,Oklahoma
2021-12-31,1.3,,,3.8275040000000002,"131 km NW of Yakutat, Alaska",earthquake,,26,0,-141.2469,60.4467,10.4,Alaska
2021-12-31,3.38,3.4,3.457,8.828168,"3km SW of Redlands, CA",earthquake,,349,0,-117.208,34.0346667,14.43,CA
2021-12-31,0.8,,,3.8275040000000002,"21 km S of Minto, Alaska",earthquake,,10,0,-149.3154,64.958,21.9,Alaska
2021-12-31,0.9,,,3.4060560000000004,"22km SSW of La Quinta, CA",earthquake,,12,0,-116.4221667,33.4928333,9.5,CA
2021-12-31,1.03,,,2.8378240000000003,"3km NNW of Palomar Observatory, CA",earthquake,,16,0,-116.8766667,33.3763333,6.42,CA
2021-12-31,4.2,,,215.5056,"216 km NE of Maumere, Indonesia",earthquake,,271,0,123.6947,-7.3335,518.04,Indonesia
2021-12-31,1.5,,,3.8275040000000002,"22 km E of Point Possession, Alaska",earthquake,,35,0,-150.2821,60.8974,52.3,Alaska
2021-12-31,2.54,1.0,,1.49008,"12km SSW of Ferndale, CA",earthquake,,99,0,-124.32,40.4768333,19.35,CA
2021-12-31,0.8,,,12.6768,"34 km SE of Mina, Nevada",earthquake,,10,0,-117.8213,38.1741,7.6,Nevada
2021-12-31,1.7,,,3.8275040000000002,"50 km WNW of Beluga, Alaska",earthquake,,44,0,-151.8706,61.3925,91.9,Alaska
2021-12-31,0.83,,,1.3822160000000001,"5km WNW of The Geysers, CA",earthquake,,11,0,-122.8105011,38.7993317,1.97,CA
2021-12-31,0.77,,,0.8820384,"8km NW of The Geysers, CA",earthquake,,9,0,-122.8141632,38.8306656,2.14,CA
2021-12-31,0.81,,,1.614624,"1km NNW of The Geysers, CA",earthquake,,10,0,-122.7631667,38.7863333,0.0,CA
2021-12-31,0.35,,,1.54568,"1km NNW of The Geysers, CA",earthquake,,2,0,-122.762,38.7843333,0.41,CA
2021-12-31,3.81,3.6,3.58,0.7759536,"12km SSW of Ferndale, CA",earthquake,,281,0,-124.3288333,40.4778333,19.05,CA
2021-12-31,0.88,,,0.7738408,"6km NW of The Geysers, CA",earthquake,,12,0,-122.8011703,38.8231659,2.41,CA
2021-12-31,0.77,,,3.8275040000000002,"53 km SW of Unalaska, Alaska",earthquake,,9,0,-167.1005,53.534,19.08,Alaska
2021-12-31,2.7,,,9.702495876512,"59 km S of Whites City, New Mexico",earthquake,,112,0,-104.4040125,31.64024697,6.131567383,New Mexico
2021-12-31,0.58,,,1.47896,"8km WNW of Cobb, CA",earthquake,,5,0,-122.8073333,38.8375,2.33,CA
2021-12-31,0.92,,,1.293256,"8km NW of The Geysers, CA",earthquake,,13,0,-122.8181686,38.833168,1.58,CA
2021-12-31,2.1,,,3.8275040000000002,"90 km WSW of Adak, Alaska",earthquake,,68,0,-177.7779,51.4776,39.2,Alaska
2021-12-31,3.4,,,25.1312,"24 km S of False Pass, Alaska",earthquake,,178,0,-163.3762,54.6316,19.98,Alaska
2021-12-31,0.57,,,3.8275040000000002,"62 km ENE of Pedro Bay, Alaska",earthquake,,0,0,-153.118833333333,60.0401666666667,0.33,Alaska
2021-12-31,2.58,3.4,,3.8275040000000002,"10 km S of Kapaau, Hawaii",earthquake,,103,0,-155.8035,20.1371666666667,22.05,Hawaii
2021-12-31,2.14,,,2.231784,"2km NNW of Palomar Observatory, CA",earthquake,,70,0,-116.874,33.3713333,5.27,CA
2021-12-31,0.93,,,2.642112,"2km NNW of Palomar Observatory, CA",earthquake,,13,0,-116.8723333,33.376,6.35,CA
2021-12-31,0.75,,,2.37412,"2km N of Palomar Observatory, CA",earthquake,,9,0,-116.866,33.3748333,6.17,CA
2021-12-31,1.4,,,2.426384,"2km NNW of Palomar Observatory, CA",earthquake,,30,0,-116.8735,33.3735,5.58,CA
2021-12-31,1.0,,,9.941279999999999,"12km SSW of Searles Valley, CA",earthquake,,15,0,-117.4705,35.6758333,4.73,CA
2021-12-31,0.92,,,14.38928,"26km N of Searles Valley, CA",earthquake,,13,0,-117.368,36.0008333,2.25,CA
2021-12-31,2.5,,,3.8275040000000002,"30 km E of Pedro Bay, Alaska",earthquake,,96,0,-153.5637,59.8098,129.2,Alaska
2021-12-31,0.9,,,8.019744000000001,"17km SW of La Quinta, CA",earthquake,,12,0,-116.4301667,33.5426667,9.76,CA
2021-12-31,0.7,,,1.3966720000000001,"6km NNW of The Geysers, CA",earthquake,,8,0,-122.7939987,38.8235016,2.75,CA
2021-12-31,0.75,,,2.744416,"2km NNW of Palomar Observatory, CA",earthquake,,9,0,-116.8716667,33.3771667,6.01,CA
2021-12-31,1.2,,,3.8275040000000002,"13 km SE of Anchorage, Alaska",earthquake,,22,0,-149.7366,61.1269,37.0,Alaska
2021-12-31,4.3,,,78.952,"35 km SW of Methóni, Greece",earthquake,,284,0,21.4233,36.5922,10.0,Greece
2021-12-31,2.8,3.1,,3.8275040000000002,"11 km S of Kapaau, Hawaii",earthquake,,122,0,-155.800333333333,20.1271666666667,21.09,Hawaii
2021-12-31,2.01,1.0,,0.8830392,"12km SSW of Ferndale, CA",earthquake,,62,0,-124.3295,40.4806667,18.52,CA
2021-12-31,1.85,,,1.681344,"12km SSW of Ferndale, CA",earthquake,,53,0,-124.3176667,40.4755,19.22,CA
2021-12-31,2.36999989,,,3.8275040000000002,"5 km S of P?hala, Hawaii",earthquake,,86,0,-155.484329223633,19.1576671600342,35.1500015258789,Hawaii
2021-12-31,1.59,,,17.59184,"21 km W of Marysvale, Utah",earthquake,,39,0,-112.4741667,38.4525,6.81,Utah
2021-12-31,0.79,,,2.292944,"8 km ENE of Hebgen Lake Estates, Montana",earthquake,,0,0,-111.082,44.7851667,9.54,Montana
2021-12-31,1.85,,,1.240992,"12km SSW of Ferndale, CA",earthquake,,53,0,-124.3231667,40.4778333,19.17,CA
2021-12-31,2.59,3.3,,1.247664,"12km SSW of Ferndale, CA",earthquake,,105,0,-124.323,40.4775,19.55,CA
2021-12-31,0.51,,,8.392263999999999,"1km ESE of Yucaipa, CA",earthquake,,4,0,-117.0283333,34.0301667,9.13,CA
2021-12-31,2.28,,,1.477848,"12km SSW of Ferndale, CA",earthquake,,80,0,-124.3201667,40.477,18.55,CA
2021-12-31,1.02,,,3.8275040000000002,"62 km ENE of Pedro Bay, Alaska",earthquake,,0,0,-153.124166666667,60.0493333333333,7.16,Alaska
2021-12-31,2.2,,,3.8275040000000002,"43 km ENE of Pedro Bay, Alaska",earthquake,,74,0,-153.3637,59.9107,135.7,Alaska
2021-12-31,2.7,,,62.049600000000005,"77 km SSW of Adak, Alaska",earthquake,,112,0,-177.0174,51.221,35.0,Alaska
2021-12-31,4.1,,,152.7888,"59 km N of Khand?d, Afghanistan",earthquake,,259,0,72.2407,37.4846,189.59,Afghanistan
2021-12-31,1.3,,,5.7824,"4 km SSW of Coleville, California",earthquake,,26,0,-119.5293,38.5343,10.8,California
2021-12-31,2.2,,,3.8275040000000002,"62 km SE of Denali National Park, Alaska",earthquake,,74,0,-150.7679,63.1781,130.4,Alaska
2021-12-31,0.32,,,0.9339688,"8km WNW of Cobb, CA",earthquake,,2,0,-122.814,38.8505,1.75,CA
2021-12-31,1.06,,,1.5512400000000002,"8km WNW of Cobb, CA",earthquake,,17,0,-122.8081665,38.8375015,2.04,CA
2021-12-31,1.37,,,1.3788799999999999,"8km WNW of Cobb, CA",earthquake,,29,0,-122.8076667,38.8356667,2.17,CA
2021-12-31,1.4,,,3.8275040000000002,"35 km WNW of Valdez, Alaska",ice quake,,30,0,-146.9545,61.2599,0.0,Alaska
2021-12-31,1.5,,,3.8275040000000002,"43 km W of Cantwell, Alaska",earthquake,,35,0,-149.8133,63.3336,99.1,Alaska
2021-12-31,1.83,,,9.733336,"11km NNE of Petrolia, CA",earthquake,,52,0,-124.2353333,40.4141667,25.62,CA
2021-12-31,1.75999999,,,3.8275040000000002,"7 km E of P?hala, Hawaii",earthquake,,48,0,-155.411834716797,19.2091674804688,32.75,Hawaii
2021-12-31,1.2,,,3.8275040000000002,"63 km S of Manley Hot Springs, Alaska",earthquake,,22,0,-150.6368,64.4305,14.6,Alaska
2021-12-31,2.6,,,3.8275040000000002,"46 km SSE of Old Harbor, Alaska",earthquake,,104,0,-152.96,56.8328,45.0,Alaska
2021-12-31,0.54,,,3.9242480000000004,"12km WNW of Anza, CA",earthquake,,4,0,-116.8043333,33.5828333,7.14,CA
2021-12-31,0.85,,,0.4188904,"7km NW of The Geysers, CA",earthquake,,11,0,-122.8073349,38.8264999,3.87,CA
2021-12-31,1.06,,,11.8984,"22km NNW of Tehachapi, CA",earthquake,,17,0,-118.5503333,35.3065,9.07,CA
2021-12-31,1.2,,,3.8275040000000002,"30 km NNW of Four Mile Road, Alaska",earthquake,,22,0,-149.3526,64.8584,30.7,Alaska
2021-12-31,0.19,,,1.771416,"11km E of Mammoth Lakes, CA",earthquake,,1,0,-118.8501667,37.6491667,2.67,CA
2021-12-31,2.6,,,5.772303353584,"24 km W of Coyanosa, Texas",earthquake,,104,0,-103.318637,31.21719769,5.206079102000001,Texas
2021-12-31,0.72,,,2.861176,"3km NNW of Palomar Observatory, CA",earthquake,,8,0,-116.8726667,33.378,5.64,CA
2021-12-31,2.0,,,3.8275040000000002,"54 km WNW of Akhiok, Alaska",earthquake,,62,0,-155.0093,57.1209,46.3,Alaska
2021-12-31,4.4,,,221.62160000000003,"Mindanao, Philippines",earthquake,,298,0,126.0283,9.0257,5.16,Philippines
2021-12-31,1.8,,,3.8275040000000002,Southern Alaska,earthquake,,50,0,-152.541,60.532,112.0,Southern Alaska
2021-12-31,0.73,,,2.797792,"2km NNW of Palomar Observatory, CA",earthquake,,8,0,-116.8765,33.376,5.77,CA
2021-12-31,0.47,,,0.7157944,"6km NW of The Geysers, CA",earthquake,,3,0,-122.8018341,38.8235016,2.59,CA
2021-12-31,2.3,,,3.8275040000000002,"29 km WNW of Minto, Alaska",earthquake,,81,0,-149.9561,65.2302,14.4,Alaska
2021-12-31,4.1,,,88.2928,"Kyushu, Japan",earthquake,,259,0,129.9623,32.187,10.0,Japan
2021-12-31,0.36,,,1.271016,"8km NW of The Geysers, CA",earthquake,,2,0,-122.817337,38.8333321,1.61,CA
2021-12-31,4.3,,,322.8136,"Izu Islands, Japan region",earthquake,,284,0,142.2999,31.1148,10.0,Japan region
2021-12-31,1.68,,,4.975088,"5km N of Cabazon, CA",earthquake,,43,0,-116.7781667,33.9583333,12.14,CA
2021-12-31,4.3,4.1,,348.9456,"35 km NW of Villa Mercedes, Argentina",earthquake,,287,0,-65.7347,-33.4591,9.41,Argentina
2021-12-31,0.6,,,7.228000000000001,"44 km ESE of Beatty, Nevada",earthquake,,6,0,-116.3278,36.7094,9.2,Nevada
2021-12-31,1.1,,,3.8275040000000002,"19 km S of Susitna, Alaska",earthquake,,19,0,-150.5468,61.3738,19.7,Alaska
2021-12-31,1.4,,,3.8275040000000002,"63 km WNW of Ninilchik, Alaska",earthquake,,30,0,-152.6841,60.3146,112.1,Alaska
2021-12-31,2.55,,,32.114560000000004,"28km SE of Bodie, CA",earthquake,,100,0,-118.7698333,38.0515,9.5,CA
2021-12-31,0.75,,,3.3104240000000003,"3km NNW of Palomar Observatory, CA",earthquake,,9,0,-116.88,33.3796667,6.63,CA
2021-12-31,2.07,,,108.42,"23 km WNW of Stanley, Idaho",earthquake,,66,0,-115.2188333,44.2856667,14.8,Idaho
2021-12-31,1.22,,,13.344,"8 km S of Victor, Idaho",earthquake,,23,0,-111.113,43.5265,7.12,Idaho
2021-12-31,1.1,,,3.8275040000000002,"99 km NW of Yakutat, Alaska",earthquake,,19,0,-140.7662,60.2766,9.1,Alaska
2021-12-31,0.9,,,10.425,"12km WSW of Searles Valley, CA",earthquake,,12,0,-117.534,35.7373333,4.63,CA
2021-12-31,4.2,,,322.48,"197 km ENE of Levuka, Fiji",earthquake,,271,0,-178.9165,-17.5028,549.72,Fiji
2021-12-31,0.9,,,3.8275040000000002,"102 km NW of Yakutat, Alaska",earthquake,,12,0,-140.9382,60.235,10.9,Alaska
2021-12-31,0.84,,,0.3571744,"7km NW of The Geysers, CA",earthquake,,11,0,-122.8059998,38.8238335,2.89,CA
2021-12-31,1.2,,,3.8275040000000002,"32 km WNW of Petersville, Alaska",earthquake,,22,0,-151.3095,62.6442,92.1,Alaska
2021-12-31,2.0,,,14.900800000000002,"35 km SE of Mina, Nevada",earthquake,,62,0,-117.795,38.1916,10.3,Nevada
2021-12-31,0.54,,,11.86504,"8km ENE of Moreno Valley, CA",earthquake,,4,0,-117.1553333,33.9601667,18.55,CA
2021-12-31,0.79,,,2.7844480000000003,"2km NNW of Palomar Observatory, CA",earthquake,,10,0,-116.8705,33.3778333,6.21,CA
2021-12-31,1.23,,,2.9957279999999997,"3km NNW of Palomar Observatory, CA",earthquake,,23,0,-116.8776667,33.3775,5.12,CA
2021-12-31,0.42,,,6.763184,"9km W of Palomar Observatory, CA",earthquake,,3,0,-116.9628333,33.3698333,6.23,CA
2021-12-31,1.2,,,3.8275040000000002,"53 km NNW of Petersville, Alaska",earthquake,,22,0,-151.2796,62.9169,108.6,Alaska
2021-12-31,0.94,,,0.9254064,"1km NE of The Geysers, CA",earthquake,,14,0,-122.7463303,38.7868347,1.7,CA
2021-12-31,0.21,,,1.0709672000000001,"3km NNE of The Geysers, CA",earthquake,,1,0,-122.7474976,38.7993317,1.96,CA
2021-12-31,2.42000008,2.7,,3.8275040000000002,"3 km SSW of P?hala, Hawaii",earthquake,,90,0,-155.48567199707,19.1703338623047,31.1700000762939,Hawaii
2021-12-31,0.8,,,4.8928,"10 km NNW of Mina, Nevada",earthquake,,10,0,-118.1599,38.4763,11.2,Nevada
2021-12-31,0.49,,,1.183168,"6km W of Cobb, CA",earthquake,,4,0,-122.7881667,38.8221667,1.32,CA
2021-12-31,1.6,,,3.8275040000000002,"27 km NNE of Paxson, Alaska",earthquake,,39,0,-145.3393,63.3052,9.4,Alaska
2021-12-31,1.7,,,3.8275040000000002,"67 km NNE of Yakutat, Alaska",earthquake,,44,0,-139.4071,60.1306,6.8,Alaska
2021-12-31,0.99,,,3.8275040000000002,"60 km ENE of Pedro Bay, Alaska",earthquake,,0,0,-153.122666666667,60.0043333333333,2.87,Alaska
2021-12-31,4.9,,,402.0992,"109 km W of Hihifo, Tonga",earthquake,,369,0,-174.8131,-16.0433,284.29,Tonga
2021-12-31,1.4,,,3.8275040000000002,"15 km SE of Funny River, Alaska",earthquake,,30,0,-150.5738,60.3988,41.2,Alaska
2021-12-31,4.3,,,352.504,Kermadec Islands region,earthquake,,284,0,-179.8964,-31.9445,199.55,Kermadec Islands region
2021-12-31,0.86,,,2.854504,"20km W of Searles Valley, CA",earthquake,,11,0,-117.618,35.7961667,5.39,CA
2021-12-31,2.01,,,3.8275040000000002,"24 km ESE of Honaunau-Napoopoo, Hawaii",earthquake,,62,0,-155.6375,19.4121666666667,0.59,Hawaii
2021-12-31,0.64,,,2.31852,"2km NW of Palomar Observatory, CA",earthquake,,6,0,-116.8761667,33.3711667,6.29,CA
2021-12-31,1.9,,,3.8275040000000002,"58 km WSW of Akhiok, Alaska",earthquake,,56,0,-154.9793,56.6638,11.3,Alaska
2021-12-31,2.03999996,,,3.8275040000000002,"0 km SSW of P?hala, Hawaii",earthquake,,64,0,-155.481170654297,19.1968326568604,32.5699996948242,Hawaii
2021-12-31,4.5,,,301.7968,"38 km N of Yurimaguas, Peru",earthquake,,312,0,-76.1681,-5.5529,111.01,Peru
2021-12-31,0.86,,,1.1631520000000002,"8km WNW of Cobb, CA",earthquake,,11,0,-122.8128357,38.8481674,1.04,CA
2021-12-31,1.9,,,3.8275040000000002,"31 km W of Salamatof, Alaska",earthquake,,56,0,-151.9007,60.627,78.5,Alaska
2021-12-31,4.1,,,1440.3736,"151 km W of Haveluloto, Tonga",earthquake,,259,0,-176.6526,-20.9151,430.28,Tonga
2021-12-31,1.2,,,3.8275040000000002,"32 km WSW of Susitna, Alaska",earthquake,,22,0,-151.0992,61.4797,14.9,Alaska
2021-12-31,0.79,,,9.042784000000001,"6km E of Calimesa, CA",earthquake,,10,0,-116.993,33.9803333,13.71,CA
2021-12-31,0.85,,,1.8336880000000002,"2km NW of The Geysers, CA",earthquake,,11,0,-122.7675018,38.7890015,1.4,CA
2021-12-31,0.9,,,2.7032719999999997,"2km NNW of Palomar Observatory, CA",earthquake,,12,0,-116.8708333,33.377,6.44,CA
2021-12-31,4.1,,,46.5928,"28 km S of Matapalo, Peru",earthquake,,259,0,-80.2221,-3.9402,67.77,Peru
2021-12-31,1.04,,,1.375544,"1km NNW of The Geysers, CA",earthquake,,17,0,-122.7616653,38.7883339,0.99,CA
2021-12-31,0.96,,,1.341072,"10km NE of Coso Junction, CA",earthquake,,14,0,-117.8583333,36.1058333,3.8,CA
2021-12-31,1.97,4.1,,0.40024145899520003,"1 km WNW of Bridge Creek, Oklahoma",earthquake,,63,0,-97.75133333,35.23983333,5.0,Oklahoma
2021-12-31,0.84,,,0.9816736000000001,"6km NNW of The Geysers, CA",earthquake,,11,0,-122.7871704,38.8204994,1.6,CA
2021-12-31,3.6,,3.842,3.8275040000000002,"70 km NNE of Yakutat, Alaska",earthquake,,199,0,-139.3396,60.152,3.6,Alaska
2021-12-31,1.4,,,3.8275040000000002,"60 km NNE of Yakutat, Alaska",earthquake,,30,0,-139.4189,60.0637,5.1,Alaska
2021-12-31,1.9,,,3.8275040000000002,"26 km W of Petersville, Alaska",earthquake,,56,0,-151.2806,62.5015,81.7,Alaska
2021-12-31,1.8,,,3.8275040000000002,"28 km SW of Susitna, Alaska",earthquake,,50,0,-150.9567,61.4008,66.9,Alaska
2021-12-31,3.1,,,3.8275040000000002,"65 km NNE of Yakutat, Alaska",earthquake,,148,0,-139.4747,60.1178,10.7,Alaska
2021-12-31,2.34,,,4.41464,"0 km SSW of Fuig, Puerto Rico",earthquake,,84,0,-66.9176,17.9853,10.0,Puerto Rico
2021-12-31,4.5,,,201.27200000000002,"25 km NNE of Pucallpa, Peru",earthquake,,312,0,-74.482,-8.1573,158.91,Peru
2021-12-31,2.0,,,3.8275040000000002,"53 km WNW of Happy Valley, Alaska",earthquake,,62,0,-152.675,60.045,93.7,Alaska
2021-12-31,1.6,,,3.8275040000000002,"67 km NNE of Yakutat, Alaska",earthquake,,39,0,-139.3712,60.1259,8.3,Alaska
2021-12-31,1.7,,,3.8275040000000002,"32 km E of Pedro Bay, Alaska",earthquake,,44,0,-153.5251,59.7968,135.5,Alaska
2021-12-31,4.1,,,93.7416,"96 km SE of Antofagasta, Chile",earthquake,,259,0,-69.6267,-24.1668,96.34,Chile
2021-12-31,0.81,,,2.264032,"15km NW of Parkfield, CA",earthquake,,10,0,-120.5493333,35.9918333,2.87,CA
2021-12-31,2.1,,,3.8275040000000002,"9km SSW of Tres Pinos, CA",earthquake,,68,0,-121.3741667,36.7211667,1.8,CA
2021-12-31,4.6,3.4,,409.8832,"83 km NW of Mabaruma, Guyana",earthquake,,326,0,-60.4069,8.6345,14.99,Guyana
2021-12-31,1.01,,,3.8275040000000002,"9km SSW of Tres Pinos, CA",earthquake,,16,0,-121.3703333,36.7201667,2.41,CA
2021-12-31,1.5,,,3.8275040000000002,"29 km WNW of Petersville, Alaska",earthquake,,35,0,-151.2909,62.5909,85.4,Alaska
2021-12-31,1.35,,,6.889952,"20km ESE of Little Lake, CA",earthquake,,28,0,-117.6935,35.8966667,4.28,CA
2021-12-31,0.6,,,4.9884319999999995,"22km ESE of Anza, CA",earthquake,,6,0,-116.453,33.4846667,11.83,CA
2021-12-31,0.22,,,5.282,"22km ESE of Anza, CA",earthquake,,1,0,-116.4573333,33.4838333,10.45,CA
2021-12-31,4.7,,,243.41680000000002,"73 km NNW of Phôngsali, Laos",earthquake,,340,0,101.7118,22.2399,10.45,Laos
2021-12-31,0.36,,,0.9117288,"2km NE of The Geysers, CA",earthquake,,2,0,-122.734,38.7911667,2.02,CA
2021-12-31,0.51,,,2.11836,"13km NW of Parkfield, CA",earthquake,,4,0,-120.5375,35.9826667,1.41,CA
2021-12-31,1.73,,,17.0136,"20 km W of Marysvale, Utah",earthquake,,46,0,-112.4656667,38.457,10.51,Utah
2021-12-31,2.3,,,7.827368,"147 km S of Adak, Alaska",earthquake,,81,0,-176.8714,50.5564,25.6,Alaska
2021-12-31,2.0,,,7.827368,"2 km NE of Tyonek, Alaska",earthquake,,62,0,-151.1048,61.0857,63.8,Alaska
2021-12-31,1.9,,,7.827368,"33 km E of Pedro Bay, Alaska",earthquake,,56,0,-153.5032,59.8115,126.3,Alaska
2021-12-31,1.2,,,2.6966,"14km NW of Ocotillo, CA",earthquake,,22,0,-116.1038333,32.8155,11.31,CA
2021-12-31,0.92,,,7.827368,"61 km ENE of Pedro Bay, Alaska",earthquake,,0,0,-153.104333333333,60.0103333333333,2.63,Alaska
2021-12-31,0.88,,,7.827368,"10km NE of San Martin, CA",earthquake,,12,0,-121.5231667,37.1433333,8.44,CA
2021-12-31,0.28,,,0.8797032,"8km NW of The Geysers, CA",earthquake,,1,0,-122.8156667,38.83,2.31,CA
2021-12-31,1.64,,,1.7447279999999998,"4km SE of Lytle Creek, CA",earthquake,,41,0,-117.4636667,34.236,9.7,CA
2021-12-31,1.4,,,12.8992,"35 km SE of Mina, Nevada",earthquake,,30,0,-117.8189,38.1719,8.7,Nevada
2021-12-31,1.61,,,69.60008,"59 km ENE of Silver Lake, Oregon",earthquake,,40,0,-120.380833333333,43.3423333333333,6.86,Oregon
2021-12-31,2.32,,,7.827368,"13 km SSE of Volcano, Hawaii",earthquake,,83,0,-155.193166666667,19.3293333333333,2.23,Hawaii
2021-12-31,0.54,,,1.0333816,"2km WSW of Anderson Springs, CA",earthquake,,4,0,-122.7111664,38.7683334,1.4,CA
2021-12-31,1.0,,,18.014400000000002,"16 km W of Gabbs, Nevada",earthquake,,15,0,-118.1092,38.8871,6.0,Nevada
2021-12-31,1.7,,,7.827368,"14 km SW of Chiniak, Alaska",earthquake,,44,0,-152.4779,57.5382,15.8,Alaska
2021-12-31,0.85,,,0.30090720000000004,"7km WNW of The Geysers, CA",earthquake,,11,0,-122.8300018,38.8115005,2.03,CA
2021-12-31,4.0,,,297.0152,"242 km NW of Attu Station, Alaska",earthquake,,246,0,170.6075,54.3998,10.0,Alaska
2021-12-31,1.2,,,7.827368,"23 km SE of Chickaloon, Alaska",earthquake,,22,0,-148.1351,61.6518,35.7,Alaska
2021-12-31,4.2,,,167.80079999999998,"74 km NW of Murghob, Tajikistan",earthquake,,271,0,73.4827,38.7251,105.79,Tajikistan
2021-12-31,1.44,,,17.4584,"21 km W of Marysvale, Utah",earthquake,,32,0,-112.4718333,38.4535,7.38,Utah
2021-12-31,4.6,,,432.1232,"126 km SSW of Hihifo, Tonga",earthquake,,326,0,-174.2142,-17.0269,60.87,Tonga
2021-12-31,3.1,,,188.484,"194 km SE of Akutan, Alaska",earthquake,,148,0,-163.6605,52.922,10.0,Alaska
2021-12-31,1.3,,,13.0104,"34 km SE of Mina, Nevada",earthquake,,26,0,-117.8211,38.1819,4.6,Nevada
2021-12-31,1.0,,,4.019880000000001,"4km SSE of Palomar Observatory, CA",earthquake,,15,0,-116.8498333,33.319,10.58,CA
2021-12-31,0.15,,,2.158392,"13km NW of Parkfield, CA",earthquake,,0,0,-120.538,35.9823333,1.5,CA
2021-12-31,1.4,,,8.5624,"22 km N of Sutcliffe, Nevada",earthquake,,30,0,-119.636,40.1484,5.2,Nevada
2021-12-31,1.09,0.0,,1.336624,"1km NNW of The Geysers, CA",earthquake,,18,0,-122.7628333,38.7888333,1.71,CA
2021-12-31,4.1,,,109.9768,"48 km N of Pante Makasar, Timor Leste",earthquake,,259,0,124.3513,-8.7633,104.9,Timor Leste
2021-12-31,1.23,,,12.00724377208,"5 km S of Avard, Oklahoma",earthquake,,23,0,-98.79933333,36.65316667,7.49,Oklahoma
2021-12-31,1.73000002,,,7.827368,"2 km WNW of P?hala, Hawaii",earthquake,,46,0,-155.503326416016,19.212833404541,31.8199996948242,Hawaii
2021-12-31,0.8,,,7.827368,"87 km WNW of Salamatof, Alaska",earthquake,,10,0,-152.8772,60.7847,15.1,Alaska
2021-12-31,1.61,,,7.791784,"3km W of Redlands, CA",earthquake,,40,0,-117.2138333,34.0511667,14.0,CA
2021-12-31,2.88,3.4,,1.297704,"12km SSW of Ferndale, CA",earthquake,,131,0,-124.3223333,40.4771667,19.08,CA
2021-12-31,0.36,,,1.7636319999999999,"8km WNW of Cobb, CA",earthquake,,2,0,-122.8125,38.8391685,2.29,CA
2021-12-31,1.5,,,9.6744,"31 km SE of Mina, Nevada",earthquake,,35,0,-117.8656,38.1844,9.8,Nevada
2021-12-31,1.6,,,7.827368,"66 km W of Akhiok, Alaska",earthquake,,39,0,-155.2547,56.9989,12.6,Alaska
2021-12-31,0.79,,,0.20012072949760001,"2 km E of Quinton, Oklahoma",earthquake,,10,0,-95.34066667,35.1185,6.12,Oklahoma
2021-12-31,1.7,,,7.827368,Central Alaska,earthquake,,44,0,-150.7227,63.2647,8.1,Central Alaska
2021-12-31,1.85,,,3.344896,"9km W of Holtville, CA",earthquake,,53,0,-115.4731667,32.8256667,7.93,CA
2021-12-31,1.89,,,15.378960000000001,"21 km W of Marysvale, Utah",earthquake,,55,0,-112.4773333,38.473,12.08,Utah
2021-12-31,1.7,,,7.827368,"59 km W of Nanwalek, Alaska",earthquake,,44,0,-152.9648,59.429,94.6,Alaska
2021-12-31,1.79,,,14.72288,"22 km W of Marysvale, Utah",earthquake,,49,0,-112.4825,38.4798333,9.28,Utah
2022-01-01,2.67,3.8,,1.230984,"2km E of The Geysers, CA",earthquake,,112,0,-122.728,38.7745,1.53,CA
2022-01-01,1.14,,,0.9487584,"2km E of The Geysers, CA",earthquake,,20,0,-122.7275009,38.7786674,1.3,CA
2022-01-01,0.78,,,1.155368,"2km E of The Geysers, CA",earthquake,,9,0,-122.7271652,38.776001,1.56,CA
2022-01-01,1.69,,,104.6392,"22 km WNW of Stanley, Idaho",earthquake,,44,0,-115.1885,44.319,8.73,Idaho
