time,mag,cdi,mmi,dmin,place,earthquakeType,sig,tsunami,longitude,latitude,depth,country,id_e
19/1/2023 0:00:00,4.2,2.95,2.792,338.604,"120 km ENE of Hasaki, Japan",earthquake,271,0,141.9726,36.3005,29.911,japan,"2023-01-19 00:00:00_120 km ENE of Hasaki, Japan_earthquake_4.2_141.9726_36.3005"
19/1/2023 0:00:00,4.6,2.95,2.792,153.5672,"Volcano Islands, Japan region",earthquake,326,0,143.0309,25.937,10,japan region,"2023-01-19 00:00:00_Volcano Islands, Japan region_earthquake_4.6_143.0309_25.937"
19/1/2023 0:00:00,4.5,2.95,2.792,136.1088,"90 km SSE of Toba, Japan",earthquake,312,0,137.2383,33.7343,11.162,japan,"2023-01-19 00:00:00_90 km SSE of Toba, Japan_earthquake_4.5_137.2383_33.7343"
19/1/2023 0:00:00,4.3,2.95,2.792,94.2976,"Hokkaido, Japan region",earthquake,284,0,142.5275,41.3097,43.544,japan region,"2023-01-19 00:00:00_Hokkaido, Japan region_earthquake_4.3_142.5275_41.3097"
18/1/2023 0:00:00,4.1,2.95,2.792,119.3176,"32 km SSW of Shimo-furano, Japan",earthquake,259,0,142.2161,43.0811,120.209,japan,"2023-01-18 00:00:00_32 km SSW of Shimo-furano, Japan_earthquake_4.1_142.2161_43.0811"
18/1/2023 0:00:00,4.6,2.95,2.792,245.752,"11 km ESE of Hirara, Japan",earthquake,326,0,125.4156,24.7752,35,japan,"2023-01-18 00:00:00_11 km ESE of Hirara, Japan_earthquake_4.6_125.4156_24.7752"
18/1/2023 0:00:00,4.8,2.95,2.792,189.9296,"45 km W of Hirara, Japan",earthquake,354,0,124.8538,24.7915,54.834,japan,"2023-01-18 00:00:00_45 km W of Hirara, Japan_earthquake_4.8_124.8538_24.7915"
17/1/2023 0:00:00,4.3,2.95,2.792,151.788,"Kyushu, Japan",earthquake,284,0,130.9092,30.1983,34.299,japan,"2023-01-17 00:00:00_Kyushu, Japan_earthquake_4.3_130.9092_30.1983"
17/1/2023 0:00:00,4.6,2.95,2.792,174.028,"55 km ESE of Koshima, Japan",earthquake,326,0,131.0606,30.0294,29.959,japan,"2023-01-17 00:00:00_55 km ESE of Koshima, Japan_earthquake_4.6_131.0606_30.0294"
17/1/2023 0:00:00,4.4,2.95,2.792,21.0168,"28 km N of Asahikawa, Japan",earthquake,298,0,142.3651,44.0252,16.949,japan,"2023-01-17 00:00:00_28 km N of Asahikawa, Japan_earthquake_4.4_142.3651_44.0252"
17/1/2023 0:00:00,4.6,2.95,2.792,293.012,"Izu Islands, Japan region",earthquake,326,0,141.018,29.5307,109.102,japan region,"2023-01-17 00:00:00_Izu Islands, Japan region_earthquake_4.6_141.018_29.5307"
17/1/2023 0:00:00,4.3,2.95,2.792,190.4856,"2 km N of Ry?gasaki, Japan",earthquake,284,0,140.1869,35.9262,73.751,japan,"2023-01-17 00:00:00_2 km N of Ry?gasaki, Japan_earthquake_4.3_140.1869_35.9262"
16/1/2023 0:00:00,4.5,2.95,2.792,285.3392,"52 km ENE of Hirara, Japan",earthquake,312,0,125.7694,25.0131,36.091,japan,"2023-01-16 00:00:00_52 km ENE of Hirara, Japan_earthquake_4.5_125.7694_25.0131"
16/1/2023 0:00:00,4.3,2.95,2.792,174.9176,"35 km N of Kushiro, Japan",earthquake,284,0,144.4407,43.2947,129.565,japan,"2023-01-16 00:00:00_35 km N of Kushiro, Japan_earthquake_4.3_144.4407_43.2947"
16/1/2023 0:00:00,4.2,2.95,2.792,314.2512,None,earthquake,271,0,138.5131,30.5014,399.856,None,2023-01-16 00:00:00_None_earthquake_4.2_138.5131_30.5014
16/1/2023 0:00:00,6.3,2.8,2.792,348.5008,"Bonin Islands, Japan region",earthquake,614,0,139.3452,28.9804,405,japan region,"2023-01-16 00:00:00_Bonin Islands, Japan region_earthquake_6.3_139.3452_28.9804"
15/1/2023 0:00:00,5,2.95,2.792,290.3432,"58 km ENE of Hirara, Japan",earthquake,385,0,125.8117,25.0491,20.179,japan,"2023-01-15 00:00:00_58 km ENE of Hirara, Japan_earthquake_5.0_125.8117_25.0491"
15/1/2023 0:00:00,5.2,2.95,2.792,357.508,"Izu Islands, Japan region",earthquake,416,0,139.1085,29.947,397.967,japan region,"2023-01-15 00:00:00_Izu Islands, Japan region_earthquake_5.2_139.1085_29.947"
15/1/2023 0:00:00,4.8,2.95,2.792,114.2024,"94 km E of Mutsu, Japan",earthquake,354,0,142.3275,41.165,56.74,japan,"2023-01-15 00:00:00_94 km E of Mutsu, Japan_earthquake_4.8_142.3275_41.165"
14/1/2023 0:00:00,4.5,2.95,2.792,199.8264,"100 km ENE of Miyako, Japan",earthquake,312,0,143.0784,39.8623,31.152,japan,"2023-01-14 00:00:00_100 km ENE of Miyako, Japan_earthquake_4.5_143.0784_39.8623"
14/1/2023 0:00:00,4.2,2.95,2.792,210.3904,"274 km SE of Shing?, Japan",earthquake,271,0,138.0176,31.9508,364.209,japan,"2023-01-14 00:00:00_274 km SE of Shing?, Japan_earthquake_4.2_138.0176_31.9508"
12/1/2023 0:00:00,4.3,2.95,2.792,155.9024,"Hokkaido, Japan region",earthquake,284,0,141.2351,42.1865,113.791,japan region,"2023-01-12 00:00:00_Hokkaido, Japan region_earthquake_4.3_141.2351_42.1865"
12/1/2023 0:00:00,4,2.95,2.792,129.9928,"56 km NNE of Nanao, Japan",earthquake,246,0,137.3197,37.4773,9.206,japan,"2023-01-12 00:00:00_56 km NNE of Nanao, Japan_earthquake_4.0_137.3197_37.4773"
11/1/2023 0:00:00,4.9,2,2.792,272.3288,"48 km SSE of Hasaki, Japan",earthquake,370,0,141.0673,35.3383,25.83,japan,"2023-01-11 00:00:00_48 km SSE of Hasaki, Japan_earthquake_4.9_141.0673_35.3383"
11/1/2023 0:00:00,3.8,3.4,2.792,126.768,"near the south coast of Honshu, Japan",earthquake,227,0,139.2024,35.4541,24.182,japan,"2023-01-11 00:00:00_near the south coast of Honshu, Japan_earthquake_3.8_139.2024_35.4541"
11/1/2023 0:00:00,4.3,2.95,2.792,112.312,"75 km SE of Katsuren-haebaru, Japan",earthquake,284,0,128.3839,25.8265,17.829,japan,"2023-01-11 00:00:00_75 km SE of Katsuren-haebaru, Japan_earthquake_4.3_128.3839_25.8265"
10/1/2023 0:00:00,4.1,2.95,2.792,245.4184,"46 km SSE of ?funato, Japan",earthquake,259,0,141.9108,38.6783,57.133,japan,"2023-01-10 00:00:00_46 km SSE of ?funato, Japan_earthquake_4.1_141.9108_38.6783"
9/1/2023 0:00:00,4.2,2.95,2.792,219.064,"255 km SE of Katsuura, Japan",earthquake,271,0,142.1393,33.4069,10,japan,"2023-01-09 00:00:00_255 km SE of Katsuura, Japan_earthquake_4.2_142.1393_33.4069"
9/1/2023 0:00:00,4.1,2.95,2.792,134.1072,"97 km SSE of Kushiro, Japan",earthquake,259,0,144.7675,42.1468,35,japan,"2023-01-09 00:00:00_97 km SSE of Kushiro, Japan_earthquake_4.1_144.7675_42.1468"
9/1/2023 0:00:00,4.1,2.95,2.792,43.7016,"114 km SE of Shizunai-furukawach?, Japan",earthquake,259,0,143.4264,41.677,37.518,japan,"2023-01-09 00:00:00_114 km SE of Shizunai-furukawach?, Japan_earthquake_4.1_143.4264_41.677"
8/1/2023 0:00:00,4.3,2.95,2.792,413.2192,"off the east coast of Honshu, Japan",earthquake,284,0,142.8207,36.4673,10,japan,"2023-01-08 00:00:00_off the east coast of Honshu, Japan_earthquake_4.3_142.8207_36.4673"
8/1/2023 0:00:00,4.6,3.1,2.792,291.7888,"46 km E of Iwaki, Japan",earthquake,329,0,141.4075,37.0889,42.747,japan,"2023-01-08 00:00:00_46 km E of Iwaki, Japan_earthquake_4.6_141.4075_37.0889"
8/1/2023 0:00:00,3.6,4.4,2.792,47.1488,South Korea,earthquake,208,0,126.2251,37.7593,16.663,south korea,2023-01-08 00:00:00_South Korea_earthquake_3.6_126.2251_37.7593
