id,year,month,day,hour,locationName,latitude,longitude,eqMagnitude,eqDepth,damageAmountOrder,damageMillionsDollars,publish,housesDestroyedAmountOrderTotal,country,deathsAmountOrder,injuriesAmountOrderTotal,intensity
6301,1927,8.0,5.0,21.0,"SANRIKU, JAPAN",37.9,142.0,6.9,10.0,1.0,,True,,JAPAN,,,
9778,1901,3.0,31.0,7.0,BULGARIA:  BALCHIK,43.4,28.5,7.2,,3.0,,True,4.0,BULGARIA,1.0,1.0,10.0
10607,2022,3.0,30.0,20.0,NEW CALEDONIA:  LOYALTY ISLANDS,-22.716,170.286,6.9,10.0,,,True,,NEW CALEDONIA,,,7.0
10409,2019,5.0,6.0,21.0,PAPUA NEW GUINEA:  MOROBE: WAMPAR,-6.977,146.44,7.2,127.0,2.0,,True,3.0,PAPUA NEW GUINEA,,,
2900,1910,2.0,12.0,18.0,JAPAN:  HONSHU:  S. OF,33.0,138.5,7.4,350.0,,,True,,JAPAN,,,
691,1520,3.0,26.0,,CHINA:  YUNNAN:  WEISHAN,25.3,100.3,5.5,,1.0,,True,,CHINA,3.0,,7.0
5154,1988,1.0,3.0,21.0,CHINA:  LINGWU,38.111,106.336,5.5,14.0,3.0,,True,4.0,CHINA,,2.0,
5114,1986,10.0,16.0,19.0,PAKISTAN:  KHUZDAR,27.727,66.65,4.5,43.0,1.0,,True,3.0,PAKISTAN,,,
2434,1893,11.0,17.0,15.0,"IRAN:  QUCHAN, MASHHAD, BOJNURD",37.2,58.4,6.6,,4.0,,True,4.0,IRAN,4.0,,10.0
6457,1979,2.0,28.0,21.0,ALASKA,60.691,-141.671,7.5,18.0,1.0,,True,,USA,,,7.0
7743,2008,2.0,25.0,8.0,INDONESIA:  SUMATRA:  PADANG,-2.486,99.972,6.5,25.0,1.0,,True,,INDONESIA,,,
8018,1944,3.0,9.0,22.0,CHINA:  XINJIANG PROVINCE,44.0,84.0,7.2,,1.0,,True,2.0,CHINA,1.0,,
10603,2022,2.0,25.0,1.0,"INDONESIA: W SUMATRA: PASAMAN, WEST PASAMAN",0.233,100.106,6.2,12.0,3.0,,True,3.0,INDONESIA,1.0,3.0,9.0
10255,2017,5.0,25.0,9.0,TANZANIA: MWANZA,-3.043,32.888,4.4,10.0,,,True,,TANZANIA,1.0,1.0,
6572,1895,3.0,6.0,8.0,W. SOLOMON SEA,-8.4,150.1,7.3,,,,True,2.0,SOLOMON SEA,,,
4863,1979,12.0,12.0,7.0,"COLOMBIA: OFF SHORE, PACIFIC OCEAN",1.555,-79.276,8.1,23.0,3.0,8.0,True,4.0,COLOMBIA,3.0,4.0,9.0
7798,1273,9.0,,,ALBANIA:  DURRES,41.3,19.7,6.5,,,,True,,ALBANIA,,,9.0
6516,1884,8.0,10.0,19.0,"NEW YORK: ROCKAWAY BEACH, NEAR NEW YORK CITY",40.6,-73.75,5.5,,,,True,,USA,,,7.0
4650,1973,11.0,29.0,10.0,"GREECE:  CRETE, PALAEOCHORA, CHANIA",35.18,23.8,5.6,26.0,2.0,,True,,GREECE,,,8.0
6471,1987,10.0,12.0,13.0,PAPUA NEW GUINEA:  SOLOMON SEA,-7.288,154.371,6.8,25.0,,,True,,PAPUA NEW GUINEA,,,
8772,2009,10.0,29.0,17.0,"BHUTAN:  MONGAR, PEMAGATSEL, TASHIGANG",27.262,91.417,5.3,26.0,2.0,,True,1.0,BHUTAN,,,
5121,1986,12.0,20.0,23.0,"IRAN:  S MAMASANI, SHIRAZ, NORABAD",29.985,51.623,5.0,26.0,2.0,,True,2.0,IRAN,,,
1222,1721,4.0,26.0,3.0,IRAN:  TABRIZ,37.9,46.7,7.7,,4.0,,True,4.0,IRAN,4.0,,
3985,1951,11.0,24.0,18.0,TAIWAN,22.9,121.5,7.5,,2.0,,True,,TAIWAN,1.0,3.0,
10610,2016,5.0,17.0,17.0,CHINA: YUNNAN PROVINCE: SHIMEN,26.085,99.575,4.8,51.0,4.0,60.0,True,,CHINA,1.0,,
4675,1975,1.0,9.0,23.0,RUSSIA:  DAGESTAN,42.89,46.99,5.2,31.0,2.0,,True,,RUSSIA,,,
5247,1990,6.0,17.0,4.0,PAKISTAN:  BALUCHISTAN,27.398,65.719,6.3,15.0,1.0,,True,,PAKISTAN,,1.0,
482,1283,,,,"GEORGIA:  SAMTSKHE, DZHAVAKHET",41.7,43.2,6.3,14.0,3.0,,True,,GEORGIA,,,9.0
688,1518,7.0,2.0,,NORTH KOREA:  HWANGHAE-DO:  PAEKCHON,38.0,125.0,6.7,,2.0,,True,,NORTH KOREA,,,9.0
5049,1984,10.0,9.0,4.0,GREECE:  MESSINA,37.013,21.757,4.5,27.0,2.0,,True,3.0,GREECE,,1.0,7.0
243,863,4.0,,,TURKEY; ARMENIA:  DVINA,40.0,44.6,4.9,10.0,2.0,,True,,TURKEY,3.0,,
642,1485,8.0,14.0,,IRAN:  ALAMUT-JENAT RUDBAR-DAILAMAN,36.9,49.9,6.5,,3.0,,True,,IRAN,,,8.0
5420,1995,10.0,3.0,1.0,ECUADOR:  QUITO,-2.75,-77.881,7.0,24.0,1.0,,True,2.0,ECUADOR,1.0,1.0,
6002,1738,7.0,19.0,,GREECE:  MILOS ISLAND:  ZEFIRIA,36.8,24.4,6.5,,2.0,,True,2.0,GREECE,,,
7723,2007,12.0,15.0,18.0,"CHILE:  OFF CENTRAL COAST, VINA DEL MAR, VALPARAISO",-32.689,-71.695,5.9,25.0,1.0,,True,1.0,CHILE,,1.0,
10443,2017,11.0,19.0,15.0,NEW CALEDONIA:  LOYALTY ISLANDS,-21.503,168.598,6.6,13.0,,,True,,NEW CALEDONIA,,,4.0
7973,1967,3.0,27.0,8.0,"CHINA:  HEBEI PROVINCE:  HEJIAN, DACHENG",38.5,116.5,6.3,30.0,3.0,,True,4.0,CHINA,,,7.0
4255,1962,1.0,7.0,10.0,BALKANS NW:  CROATIA,43.3,17.1,5.9,33.0,2.0,,True,,CROATIA,1.0,,8.0
701,1530,9.0,1.0,14.0,VENEZUELA:  CUMANA,10.5,-64.2,8.0,10.0,,,True,3.0,VENEZUELA,,,10.0
3245,1924,3.0,16.0,,ALGERIA:  BATNA,35.1,5.2,5.6,,,,True,,ALGERIA,3.0,,9.0
6469,1987,3.0,24.0,12.0,JAPAN:  HONSHU ISLAND,37.447,137.865,5.1,23.0,,,True,,JAPAN,,,
7455,2007,1.0,21.0,7.0,TURKEY:  E,39.592,42.863,5.1,3.0,1.0,,True,,TURKEY,,1.0,
5074,1985,9.0,15.0,2.0,INDONESIA:  NEW GUINEA:  IRIAN JAYA:  ENAROTALI,-4.13,136.049,6.3,10.0,2.0,,True,,INDONESIA,1.0,1.0,
10283,2017,8.0,11.0,21.0,PERU: AREQUIPA,-16.299,-73.474,5.6,41.0,,,True,,PERU,1.0,1.0,
9978,2013,4.0,20.0,0.0,CHINA:  SICHUAN PROVINCE:  LONGMEN,30.308,102.888,6.6,14.0,4.0,6800.0,True,3.0,CHINA,3.0,4.0,
8357,2009,7.0,15.0,9.0,NEW ZEALAND:  OFF WEST COAST OF SOUTH ISLAND,-45.762,166.562,7.8,12.0,1.0,,True,,NEW ZEALAND,,,
10479,2019,1.0,26.0,12.0,"COLOMBIA:  CAUCA, HUILA",3.035,-75.738,5.6,10.0,1.0,,True,,COLOMBIA,1.0,,
5615,2002,1.0,9.0,6.0,TAJIKISTAN:  ROGHUN,38.673,69.902,5.3,33.0,2.0,,True,,TAJIKISTAN,1.0,1.0,
596,1440,10.0,26.0,,CHINA:  GANSU PROVINCE:  YONGDENG,36.2,103.3,6.3,,2.0,,True,2.0,CHINA,3.0,,8.0
5324,1992,5.0,17.0,10.0,"PHILIPPINES:  MINDANAO, TANDAG, BISLIG",7.191,126.762,7.5,33.0,1.0,,True,1.0,PHILIPPINES,,,
10236,1933,11.0,20.0,23.0,CANADA:  BAFFIN BAY,73.122,-70.014,7.7,15.0,,,True,,CANADA,,,
2495,1896,11.0,18.0,2.0,RUSSIA:  KURIL ISLANDS,43.5,146.0,7.6,40.0,,,True,,RUSSIA,,,9.0
5399,1995,1.0,16.0,20.0,"JAPAN:  SW HONSHU:  KOBE, AWAJI-SHIMA, NISHINOMIYA",34.59,135.069,6.9,17.0,4.0,100000.0,True,4.0,JAPAN,4.0,4.0,11.0
5637,2002,5.0,28.0,4.0,"ARGENTINA:  AMINGA, ANILLACO, AGUA BLANCA, CHUQUIS",-28.937,-66.797,6.0,22.0,2.0,,True,1.0,ARGENTINA,,1.0,
7617,2007,9.0,9.0,18.0,INDONESIA:  SITUBONDO,-7.783,114.338,4.8,35.0,1.0,,True,,INDONESIA,,1.0,
2860,1909,4.0,10.0,19.0,ALASKA:  ALEUTIAN ISLANDS,52.0,175.0,7.8,,,,True,,USA,,,
2622,1902,6.0,11.0,5.0,RUSSIA:  SEA OF OKHOTSK,50.0,148.0,8.0,600.0,,,True,,RUSSIA,,,4.0
831,1604,12.0,29.0,,CHINA:  FUJIAN PROVINCE:  OFF COAST,25.0,119.5,8.0,,3.0,,True,3.0,CHINA,,1.0,9.0
10125,2015,2.0,22.0,6.0,CHINA:  XINJIANG PROVINCE:  SHAWAN,44.133,85.568,5.1,12.0,3.0,14.65,True,,CHINA,,,
4394,1967,2.0,19.0,22.0,"INDONESIA:  JAVA:  DAMPIT,GONDANG,TRENGGALEK",-9.2,113.1,6.8,80.0,3.0,,True,4.0,INDONESIA,2.0,3.0,9.0
2821,1907,10.0,21.0,4.0,TAJIKISTAN:   KARATAG,38.5,67.9,7.4,35.0,3.0,,True,3.0,TAJIKISTAN,4.0,,9.0
8172,2008,8.0,21.0,12.0,CHINA:  YUNNAN PROVINCE,25.044,97.684,6.0,1.0,3.0,,True,,CHINA,1.0,3.0,
3833,1946,9.0,12.0,15.0,MYANMAR (BURMA),23.9,96.2,7.8,60.0,,,True,,MYANMAR (BURMA),,,
6017,1510,10.0,10.0,,JAPAN:  ENSHUNADA SEA,34.5,137.6,7.0,,,,True,,JAPAN,,,
7284,1983,8.0,8.0,3.0,JAPAN:  HONSHU:  S COAST,35.5,139.07,5.3,25.0,1.0,,True,2.0,JAPAN,1.0,1.0,
9946,2012,12.0,7.0,8.0,JAPAN:  HONSHU:  MIYAGI PREFECTURE,37.89,143.949,7.2,31.0,,,True,,JAPAN,,1.0,
5274,1991,1.0,31.0,23.0,"AFGHANISTAN:  BADAKHSTAN, BAGHLAN, LAGHMAN, NAGARHAR",35.993,70.423,6.4,142.0,4.0,36.0,True,3.0,AFGHANISTAN,3.0,3.0,7.0
2265,1879,2.0,11.0,6.0,COTE D'IVOIRE:  ABIDJAN,6.5,-3.3,5.7,,2.0,,True,,COTE D'IVOIRE,,,8.0
6479,1991,2.0,16.0,1.0,RUSSIA:  KURIL ISLANDS,48.268,154.328,5.7,39.0,,,True,,RUSSIA,,,
5367,1993,10.0,20.0,16.0,NEPAL: NW; INDIA:  UTTAR PRADESH,28.723,82.28,5.1,37.0,1.0,,True,,NEPAL,,,
5959,1602,2.0,8.0,,JAPAN:  BOSO,35.1,140.5,7.2,,,,True,,JAPAN,,,
5310,1991,11.0,8.0,15.0,"INDIA:  JODHPUR, JAISALMER",26.323,70.607,5.0,22.0,1.0,,True,,INDIA,,,
4108,1956,11.0,2.0,16.0,GREECE:  VOLOS-AGRIA (MAGNESIA),39.5,23.0,5.7,,,,True,,GREECE,2.0,,8.0
5560,2000,6.0,4.0,16.0,"INDONESIA:  SUMATRA:  BENGKULU, ENGGANO",-4.721,102.087,7.9,33.0,3.0,6.0,True,,INDONESIA,3.0,4.0,6.0
262,887,8.0,26.0,,JAPAN:  NANKAIDO,33.0,135.3,8.6,,3.0,,True,3.0,JAPAN,2.0,,
595,1440,,,,IRAN:  KARZIN,28.3,53.1,6.5,,3.0,,True,,IRAN,,,
5850,2005,3.0,9.0,10.0,"SOUTH AFRICA:  KLERKSDORP, STILFONTEIN",-26.913,26.789,4.3,5.0,2.0,,True,,SOUTH AFRICA,1.0,2.0,
8102,1863,9.0,25.0,,CHINA:  XINJIANG,43.8,87.6,5.5,,,,True,,CHINA,1.0,1.0,7.0
6368,1954,11.0,18.0,20.0,JAPAN:  HONSHU:  MIYAGI PREFECTURE,38.9,142.2,6.5,30.0,,,True,,JAPAN,,,
10074,2014,2.0,26.0,0.0,AUSTRALIA:  KALGOORLIE,-30.679,121.187,4.5,0.0,1.0,,True,,AUSTRALIA,,,
2911,1910,6.0,25.0,19.0,"TURKEY:  HACIHAMZA,OSMANCIK,ISKILIP",40.9,34.6,6.1,,3.0,,True,,TURKEY,,,7.0
8318,2009,4.0,16.0,21.0,AFGHANISTAN:  NANGARHAR,34.185,70.076,5.4,6.0,2.0,,True,3.0,AFGHANISTAN,1.0,2.0,
4396,1967,4.0,11.0,5.0,INDONESIA:  MAKASSAR STRAIT,-3.7,119.3,5.5,33.0,2.0,,True,2.0,INDONESIA,2.0,2.0,8.0
3642,1939,6.0,22.0,19.0,GHANA:  ACCRA,5.568,-0.625,6.4,13.0,3.0,,True,4.0,GHANA,1.0,3.0,9.0
2544,1898,9.0,22.0,,CHINA:  SHANXI PROVINCE,39.1,113.0,5.5,,2.0,,True,3.0,CHINA,1.0,2.0,7.0
4201,1959,8.0,26.0,8.0,MEXICO:  GULF OF CAMPECHE,18.3,-94.4,6.9,,3.0,,True,3.0,MEXICO,1.0,3.0,
3172,1921,4.0,30.0,11.0,MEXICO:  NEAR COAST OF JALISCO,19.7,-104.3,7.7,,,,True,,MEXICO,,,
3729,1942,12.0,29.0,3.0,BALKANS NW:  CROATIA,43.4,17.2,6.0,15.0,,,True,,CROATIA,,,10.0
5657,2002,10.0,23.0,11.0,"ALASKA:  CANTWELL, DENALI NATL PARK",63.514,-147.912,6.7,4.0,2.0,,True,,USA,,,8.0
3094,1917,8.0,30.0,4.0,INDONESIA:  BANDA SEA,-7.5,128.0,7.8,100.0,,,True,,INDONESIA,,,
3233,1923,9.0,22.0,20.0,IRAN:  SIRJAN,29.222,56.839,6.7,15.0,2.0,,True,,IRAN,3.0,,8.0
10344,2015,11.0,17.0,17.0,KYRGYZSTAN: OSH,40.376,73.204,5.6,18.0,3.0,12.0,True,3.0,KYRGYZSTAN,,,5.0
4909,1981,1.0,19.0,15.0,INDONESIA:  NEW GUINEA:  IRIAN JAYA: JAYAWIJAYA MTS,-4.576,139.232,6.7,33.0,2.0,5.0,True,,INDONESIA,3.0,2.0,
188,780,,,,SOUTH KOREA:  KYONGJU,35.5,129.1,6.3,,2.0,,True,2.0,SOUTH KOREA,3.0,,8.0
10664,2023,2.0,9.0,6.0,INDONESIA: NEW GUINEA: IRIAN JAYA: JAYAPURA,-2.635,140.557,5.1,22.0,1.0,,True,1.0,INDONESIA,1.0,,8.0
3858,1947,8.0,5.0,14.0,PAKISTAN:  GWADAR,25.5,63.0,7.6,,,,True,,PAKISTAN,,,
1883,1846,12.0,10.0,,INDIA,26.0,93.0,7.5,,,,True,,INDIA,,,
1148,1699,2.0,11.0,,BALKANS NW:  SLOVENIA:  LJUBLJANA,45.6,15.3,5.0,6.0,3.0,,True,,SLOVENIA,2.0,,8.0
6402,1961,10.0,18.0,16.0,"CHILE:  VALDIVIA, CURICO",-36.7,-73.0,6.5,15.0,1.0,,True,,CHILE,1.0,,
3943,1950,6.0,19.0,12.0,INDONESIA:  JAVA:  GRESIK,-6.0,113.0,6.5,,1.0,,True,1.0,INDONESIA,1.0,1.0,7.0
6398,1961,7.0,23.0,21.0,VANUATU ISLANDS,-18.421,168.411,7.3,35.0,,,True,,VANUATU,,,
5472,1997,9.0,26.0,0.0,"ITALY:  CENTRAL:  MARCHE, UMBRIA",43.048,12.879,5.7,10.0,1.0,,True,,ITALY,,,8.0
5555,2000,2.0,7.0,19.0,SOUTH AFRICA; SWAZILAND:  MBABANE-MANZINI,-26.288,30.888,4.5,5.0,1.0,,True,,SOUTH AFRICA,,1.0,
10260,2017,7.0,20.0,22.0,"TURKEY: BODRUM, DATCA; GREECE: KOS",36.929,27.414,6.6,7.0,2.0,,True,1.0,TURKEY,1.0,3.0,7.0
5208,1989,8.0,3.0,7.0,"RUSSIA:  GROZNYY, BUYNAKSK",43.522,45.362,5.0,18.0,2.0,,True,,RUSSIA,1.0,,6.0
5005,1983,11.0,9.0,16.0,"ITALY:  N, PARMA",44.689,10.317,5.0,37.0,2.0,,True,,ITALY,,2.0,8.0
7985,1855,12.0,11.0,,CHINA:  LIAONING PROVINCE,39.1,121.6,5.5,,2.0,,True,3.0,CHINA,1.0,,7.0
636,1482,,,,"IRAN:  HORMOZ,OMAN",26.1,56.9,6.5,,3.0,,True,,IRAN,,,
9592,2010,10.0,25.0,14.0,INDONESIA:  SUMATRA,-3.487,100.082,7.8,20.0,,,True,3.0,INDONESIA,,,
4107,1956,10.0,31.0,14.0,IRAN:  BASTAK,27.407,54.462,6.4,15.0,2.0,2.8,True,,IRAN,3.0,,8.0
2646,1903,3.0,29.0,22.0,ISRAEL:  NABULUS,32.2,35.3,5.7,,,,True,,ISRAEL,1.0,,
2753,1906,2.0,3.0,,COLOMBIA,3.5,-76.2,7.7,,,,True,,COLOMBIA,,,10.0
5518,1999,3.0,11.0,13.0,CHINA:  NE: ZHANGBEI COUNTY,41.131,114.658,5.1,33.0,2.0,,True,3.0,CHINA,,1.0,
2362,1886,9.0,1.0,2.0,SOUTH CAROLINA:  CHARLESTON,32.9,-80.0,7.3,,2.0,5.0,True,,USA,2.0,,10.0
10693,2023,5.0,10.0,16.0,TONGA: HIHIFO,-15.6,-174.608,7.6,210.0,,,True,,TONGA,,,
7465,2007,4.0,21.0,17.0,CHILE:  SOUTHERN,-45.243,-72.648,6.2,37.0,1.0,,True,,CHILE,1.0,,7.0
1878,1846,6.0,28.0,1.0,PERU,-14.0,-76.8,7.9,50.0,,,True,,PERU,,,6.0
5624,2002,3.0,3.0,12.0,"AFGHANISTAN:  HINDU KUSH:  SAMANGHAN, KABUL, RUSTAQ",36.502,70.482,7.4,226.0,3.0,,True,3.0,AFGHANISTAN,3.0,2.0,
10453,2019,10.0,16.0,11.0,"PHILIPPINES:  MINDANAO:  COTABATO, DAVAO",6.712,125.005,6.4,14.0,3.0,,True,3.0,PHILIPPINES,1.0,3.0,7.0
713,1542,12.0,10.0,17.0,"ITALY:  SIRACUSA, MILITELLO, CATANIA, NOCOSIA",37.07,15.3,6.6,,3.0,,True,,ITALY,,,10.0
5607,2001,8.0,9.0,2.0,PERU:  ANTABAMA,-14.258,-72.683,5.8,33.0,2.0,,True,3.0,PERU,1.0,1.0,
1488,1786,6.0,1.0,,CHINA:  SICHUAN PROVINCE:  S OF KANGDING,29.8,102.1,7.5,,3.0,,True,3.0,CHINA,3.0,,9.0
3827,1946,8.0,2.0,19.0,CHILE:  NORTHERN,-26.5,-70.5,7.9,60.0,3.0,,True,,CHILE,1.0,,
5901,922,,,,JAPAN:  KUMANONADA,33.8,136.7,7.0,,1.0,,True,,JAPAN,,,
4930,1981,10.0,16.0,3.0,"CHILE:  OFF CENTRAL COAST, LAS CRUCES",-33.134,-73.074,7.5,33.0,,,True,,CHILE,1.0,,6.0
10326,2018,4.0,10.0,3.0,ITALY:  MUCCIA,43.066,13.052,4.7,10.0,1.0,,True,,ITALY,,,
4428,1968,2.0,19.0,22.0,GREECE:  AEGEAN SEA:  ST EUSTRATIOS,39.368,24.957,7.2,15.0,1.0,0.6,True,3.0,GREECE,1.0,1.0,10.0
6332,1996,10.0,18.0,10.0,JAPAN:  KYUSHU ISLAND,30.568,131.093,6.6,10.0,,,True,,JAPAN,,,
3671,1940,8.0,5.0,9.0,CHINA:  LIAONING PROVINCE,40.2,122.0,5.8,,3.0,,True,4.0,CHINA,,,8.0
2707,1905,3.0,18.0,0.0,KERMADEC ISLANDS,-27.5,-173.0,7.5,60.0,,,True,,KERMADEC ISLANDS (NEW ZEALAND),,,
5717,2003,8.0,18.0,9.0,"CHINA:  TIBET (XIZANG PROVINCE): BOMI,MEDOG,NYINGCHI",29.573,95.605,5.5,33.0,1.0,,True,,CHINA,,,
8652,2009,12.0,19.0,13.0,TAIWAN:  HUALIEN,23.796,121.605,6.4,57.0,1.0,,True,,TAIWAN,,1.0,
8794,2009,12.0,12.0,11.0,INDIA:  MAHARASHTRA:  SATARA,17.109,73.767,5.1,10.0,1.0,,True,,INDIA,,,
10114,2008,8.0,26.0,8.0,ATLANTIC OCEAN:  SOUTH,-52.533,26.417,5.0,10.0,,,True,,ATLANTIC OCEAN,,,
10656,2022,11.0,30.0,10.0,NEW ZEALAND:  TAUPO,-38.808,175.906,5.4,7.0,1.0,,True,,NEW ZEALAND,,,9.0
4609,1972,7.0,30.0,21.0,"ALASKA:  SITKA, JUNEAU",56.82,-135.68,7.6,25.0,1.0,,True,,USA,,,7.0
10563,2021,8.0,14.0,12.0,HAITI,18.408,-73.475,7.2,10.0,4.0,1600.0,True,4.0,HAITI,4.0,4.0,9.0
5730,2003,10.0,16.0,3.0,"DOMINICAN REPUBLIC:   MOCA, SANTIAGO",19.761,-70.693,4.5,10.0,1.0,,True,,DOMINICAN REPUBLIC,,,
2456,1894,10.0,22.0,8.0,JAPAN:  SYONAI,38.9,139.8,7.0,,3.0,,True,4.0,JAPAN,3.0,,
5977,1668,7.0,31.0,,NORTH KOREA:  YELLOW SEA,38.0,126.0,6.4,,,,True,1.0,NORTH KOREA,,,6.0
9968,2012,10.0,18.0,2.0,"INDIA:  DEURALA, JAISINGHNAGAR, KOTMA, SARAI, UMARIA",23.739,81.314,5.0,10.0,1.0,,True,2.0,INDIA,,,
3820,1946,2.0,21.0,15.0,"TURKEY:  IIGIN, KONYA",38.2,31.8,5.6,60.0,,,True,,TURKEY,1.0,,8.0
4477,1969,2.0,28.0,2.0,"PORTUGAL; MOROCCO:  RABAT, SALE; SPAIN:  CANARY IS",36.017,-10.95,7.8,22.0,2.0,,True,3.0,PORTUGAL,1.0,2.0,7.0
10117,2014,9.0,20.0,4.0,PHILIPPINES:  BARANGAY LUAYON,6.864,125.233,5.2,26.0,1.0,,True,1.0,PHILIPPINES,,1.0,5.0
10331,2018,5.0,5.0,8.0,POLAND:  SILESIAN:  JASTRZEBIE-ZDROJ,50.124,18.683,4.1,1.0,1.0,,True,,POLAND,1.0,1.0,
7943,1600,9.0,29.0,,CHINA:  GUANGDONG PROVINCE,23.5,117.2,7.0,,3.0,,True,3.0,CHINA,3.0,2.0,9.0
3781,1944,7.0,30.0,4.0,GREECE:  KAMPOS (LACONIA),36.7,22.5,5.7,8.0,,,True,,GREECE,,,10.0
3136,1919,4.0,30.0,7.0,TONGA ISLANDS,-18.352,-172.515,8.1,25.0,1.0,,True,,TONGA,,,
10205,1764,7.0,,,HONDURAS: TRUJILLO,15.91,-85.96,6.5,,1.0,,True,3.0,HONDURAS,,,8.0
4340,1965,2.0,10.0,16.0,IRAN:  NW,37.684,46.998,5.3,52.0,3.0,,True,4.0,IRAN,1.0,,
5119,1986,12.0,7.0,14.0,BULGARIA:  VELIKO TURNOVO-TURGOVISHTE,43.274,25.912,5.6,21.0,2.0,5.0,True,,BULGARIA,1.0,2.0,7.0
3631,1939,1.0,2.0,4.0,TURKEY,36.3,30.7,5.3,,3.0,,True,,TURKEY,,,
3016,1914,10.0,3.0,22.0,"TURKEY:  BURDUR, KILINC, KECIBORLU, ISPARTA",37.82,30.27,7.0,,4.0,,True,4.0,TURKEY,4.0,3.0,9.0
6487,1993,11.0,13.0,1.0,RUSSIA:  KAMCHATKA,51.934,158.647,7.0,34.0,1.0,,True,,RUSSIA,,,
6461,1982,2.0,24.0,4.0,INDONESIA:  NORTHERN SUMATERA,4.374,97.755,5.4,52.0,,,True,,INDONESIA,,,
5780,2004,5.0,8.0,20.0,PAKISTAN:  QUETTA,30.126,67.121,4.5,10.0,1.0,,True,,PAKISTAN,1.0,1.0,
5556,2000,3.0,28.0,11.0,JAPAN:  VOLCANO ISLANDS,22.338,143.73,7.6,127.0,,,True,,JAPAN,,,
5756,2004,1.0,14.0,16.0,IRAN:  SOUTHERN:  FIRUZABAD,27.695,52.397,5.2,12.0,1.0,,True,,IRAN,,,
6447,1975,3.0,13.0,15.0,"CHILE:  COQUIMBO, LA SERENA",-29.9,-71.3,6.9,4.0,1.0,,True,,CHILE,1.0,1.0,8.0
3491,1932,5.0,26.0,16.0,KERMADEC ISLANDS,-25.5,179.2,7.9,600.0,,,True,,KERMADEC ISLANDS (NEW ZEALAND),,,
6827,2005,11.0,14.0,21.0,JAPAN:  EAST COAST HONSHU,38.107,144.896,7.0,11.0,,,True,,JAPAN,,,
2816,1907,9.0,2.0,16.0,ALASKA:  ALEUTIAN ISLANDS,52.59,-169.73,7.8,,,,True,,USA,,,
3137,1919,5.0,3.0,0.0,JAPAN:  OFF EAST COAST HONSHU,40.5,145.5,7.6,60.0,,,True,,JAPAN,,,
10407,2019,4.0,18.0,5.0,TAIWAN:  HUALIEN,23.989,121.693,6.1,20.0,1.0,,True,,TAIWAN,1.0,1.0,
3057,1916,6.0,21.0,21.0,ARGENTINA,-28.5,-63.0,7.5,600.0,,,True,,ARGENTINA,,,
9879,2012,4.0,11.0,8.0,INDONESIA:  N SUMATRA:  OFF WEST COAST,2.327,93.063,8.6,20.0,1.0,,True,,INDONESIA,1.0,1.0,
9850,2011,11.0,6.0,3.0,OKLAHOMA:  SPARKS,35.532,-96.765,5.7,5.0,2.0,,True,1.0,USA,,1.0,8.0
9152,2010,3.0,4.0,0.0,TAIWAN:  KAO-HSIUNG,22.918,120.795,6.3,21.0,4.0,1000.0,True,,TAIWAN,,2.0,
7675,2007,11.0,29.0,19.0,MARTINIQUE,14.944,-61.274,7.4,156.0,1.0,,True,,MARTINIQUE,1.0,3.0,
5201,1989,6.0,12.0,0.0,BANGLADESH:  BANARIPARA,21.861,89.763,5.1,6.0,2.0,,True,,BANGLADESH,1.0,3.0,
10034,2013,7.0,17.0,3.0,ALGERIA:  HAMMAM MELOUANE,36.534,3.086,4.8,10.0,1.0,,True,,ALGERIA,,1.0,
1317,1751,5.0,25.0,,CHINA:  YUNNAN PROVINCE,26.5,99.9,6.8,,4.0,,True,4.0,CHINA,3.0,,9.0
2102,1866,1.0,2.0,9.0,"ALBANIA:  NARTA, VLORE, KANINA",40.4,19.5,6.6,,,,True,,ALBANIA,2.0,,10.0
10399,2019,3.0,17.0,7.0,INDONESIA:  LOMBOK ISLAND,-8.418,116.521,5.6,10.0,2.0,,True,3.0,INDONESIA,1.0,3.0,
6078,1928,5.0,3.0,1.0,TURKEY:  WESTERN,40.8,26.8,4.3,,,,True,,TURKEY,,,7.0
9922,2012,6.0,11.0,5.0,AFGHANISTAN:  HINDU KUSH,36.023,69.351,5.8,16.0,2.0,,True,3.0,AFGHANISTAN,2.0,1.0,
2876,1909,7.0,7.0,21.0,AFGHANISTAN:  HINDU-KUSH,36.5,70.5,8.1,230.0,,,True,,AFGHANISTAN,,,7.0
